Time,Favorites,Retweets,Text,Clean Tweet,Compound,Negative,Positive,Neutral
2020-08-13,245,54,"Interest in Grayscale Crypto Products Not Easing Up, Not Just BTC Now via @cointelegraph 

https://t.co/6eq91DVeJx","Interest in Grayscale Crypto Products Not Easing Up, Not Just BTC Now via    ",0.3094,0.111,0.191,0.699
2020-08-11,176,17,"[psst, all signs point to her being a friend of crypto] https://t.co/gX0xMBw3I7","[psst, all signs point to her being a friend of crypto] ",0.4939,0.0,0.262,0.738
2020-08-09,1327,121,"@PeterSchiff check your math, Peter. TV ad started on May 1, 2019 (BTC was $5,300)

frankly, look at BTC vs gold performance over literally any timeframe and, in ALL cases, BTC has outperformed 

btw, thanks for the continued free advertising for the @Grayscale family of crypto funds"," check your math, Peter. TV ad started on May ,  (BTC was $,)  frankly, look at BTC vs gold performance over l erally any timeframe and, in ALL cases, BTC has outperformed   btw, thanks for the continued free advertising for the  family of crypto funds",0.7351,0.0,0.131,0.869
2020-08-07,3980,1006,"Are you ready? @Grayscale's national ad campaign kicks off next week with a TV ad on CNBC, MSNBC, FOX, and FOX Business. We're going to brrring crypto to the masses

Media: if you want a sneak peek, get in touch with @nitWitty","Are you ready? 's national ad campaign kicks off next week w h a TV ad on CNBC, MSNBC, FOX, and FOX Business. We're going to brrring crypto to the masses  Media: if you want a sneak peek, get in touch w h ",0.4215,0.0,0.098,0.902
2020-08-06,149,53,@stunad620 more like when I started buying BTC at $7 in 2012, more like when I started buying BTC at $ in ,0.4201,0.0,0.285,0.715
2020-08-04,1105,124,Anxiously waiting for @RobinhoodApp to allow their customers to invest in the @Grayscale family of crypto funds,Anxiously wa ing for  to allow their customers to invest in the  family of crypto funds,0.0,0.107,0.107,0.787
2020-08-04,462,36,"Hi @stoolpresidente, please meet the @Grayscale family of crypto funds https://t.co/oDEtPb0nm9","Hi , please meet the  family of crypto funds ",0.3182,0.0,0.247,0.753
2020-08-04,207,40,$2.2 billion in crypto loan originations IN ONE QUARTER! https://t.co/hs5CMvwu4G,$. billion in crypto loan originations IN ONE QUAER! ,0.0,0.0,0.0,1.0
2020-08-02,191,53,"After plunging in March alongside other markets, bitcoin has rebounded, extending its gain for the year to 65% via @WSJ @paulvigna 

https://t.co/oYcS1U4lrU","After plunging in March alongside other markets, b coin has rebounded, extending  s gain for the year to % via     ",0.5267,0.0,0.175,0.825
2020-07-25,496,80,SPAC pitches coming my way from every direction. Methinks we’re going to have some publicly traded crypto companies this year...,SPAC p ches coming my way from every direction. Methinks we’re going to have some publicly traded crypto companies this year...,0.0,0.0,0.0,1.0
2020-07-19,709,227,"Bitcoin (BTC) Goliath Grayscale Reveals $1,400,000,000 Invesment in Crypto Funds in 2020 https://t.co/na14BdYx4e","B coin (BTC) Goliath Grayscale Reveals $,,, Invesment in Crypto Funds in  ",0.0,0.0,0.0,1.0
2020-07-15,5,1,"With out-of-the-box connectivity to @Snowflake and @Teradata, and certified connectors to top #DataViz tools, MicroStrategy 2020 Update 2 strives to be the most open, flexible, and inclusive BI platform on the market. Learn more here: https://t.co/zBDsb95VVL #businessintelligence","W h out-of-the-box connectiv y to  and , and certified connectors to top   tools, MicroStrategy  Update  strives to be the most open, flexible, and inclusive BI platform on the market. Learn more here:   ",0.4549,0.0,0.128,0.872
2020-07-10,5,8,"With out-of-the-box connectivity to @Snowflake and @Teradata, and certified connectors to top #DataViz tools, MicroStrategy 2020 Update 2 strives to be the most open, flexible, and inclusive BI platform on the market. Learn more: https://t.co/zBDsb9nxkl  #businessintelligence","W h out-of-the-box connectiv y to  and , and certified connectors to top   tools, MicroStrategy  Update  strives to be the most open, flexible, and inclusive BI platform on the market. Learn more:    ",0.4549,0.0,0.133,0.867
2020-06-15,232,155,@federalreserve announces updates to the Secondary Market Corporate Credit Facility which will begin buying a broad and diversified portfolio based on an index of corporate bonds to support market liquidity &amp; the availability of credit for large employers: https://t.co/pD6h1CpQhz, announces updates to the Secondary Market Corporate Cred  Facil y which will begin buying a broad and diversified portfolio based on an index of corporate bonds to support market liquid y &amp; the availabil y of cred  for large employers: ,0.4019,0.0,0.072,0.928
2020-05-27,1639,193,Bitcoin market cap &gt; Goldman Sachs market cap,B coin market cap &gt; Goldman Sachs market cap,0.0,0.0,0.0,1.0
2020-05-21,26,5,Genesis expands crypto footprint with custody acquisition https://t.co/aVzzqLkuPQ,Genesis expands crypto footprint w h custody acquis ion ,0.1027,0.0,0.189,0.811
2020-05-20,4,28,"Using #datadriven #business models, digital leaders are taking 69.8% of market share; 45% of companies are now using #analytics to develop new business models: https://t.co/pzDzq4aTKX #businessintelligence #bigdata #digitaltransformation #Covid_19 

cc: @rwang0 @constellationr https://t.co/AWSu59YRWk","Using     models, dig al leaders are taking .% of market share; % of companies are now using   to develop new business models:            cc:   ",0.296,0.0,0.095,0.905
2020-05-15,180,99,Now available: Financial Stability report. This Federal Reserve report describes the impact of the economic and market shocks associated with COVID-19 on U.S. financial stability to date &amp; discusses the Federal Reserve’s response: https://t.co/eUiELcM1jB,Now available: Financial Stabil y report. This Federal Reserve report describes the impact of the economic and market shocks associated w h COVID- on U.S. financial stabil y to date &amp; discusses the Federal Reserve’s response: ,-0.3818,0.077,0.0,0.923
2020-05-14,13,14,"The 2019 survey was conducted in October, offering a picture prior to the COVID-19 pandemic. To obtain updated information, a smaller survey was conducted in April 2020, focusing on labor market effects &amp; households’ overall financial circumstances: https://t.co/Do6gx8J0Tj","   survey was conducted in October, offering a picture prior to the COVID- pandemic. To obtain updated information, a smaller survey was conducted in April , focusing on labor market effects &amp; households’ overall financial circumstances: ",0.0,0.0,0.0,1.0
2020-05-11,86,3,Sad to not be hanging out with my crypto friends at would have been the annual @coincenter Gala tonight. I look forward to it every year,Sad to not be hanging out w h my crypto friends at would have been the annual  Gala tonight. I look forward to   every year,0.0,0.118,0.118,0.763
2020-05-09,35,2,"@TuurDemeester zero coverage re BTC price rally in today’s WSJ, NYT or FT. Bullish"," zero coverage re BTC price rally in today’s WSJ, NYT or FT. Bullish",0.0,0.0,0.0,1.0
2020-04-30,994,153,"1 Month = BTC &gt; Gold
YTD = BTC &gt; Gold
1 Year = BTC &gt; Gold
5 Year = BTC &gt; Gold

#DropGold", Month = BTC &gt; Gold YTD = BTC &gt; Gold  Year = BTC &gt; Gold  Year = BTC &gt; Gold   ,0.0,0.0,0.0,1.0
2020-04-22,73,18,"Consensus: Distributed is going to be huge. Over 2,500 people from around the world have already registered for next month's virtual (and free) cryptocurrency/blockchain conference organized by @CoinDesk 

https://t.co/nn3igrztsh","Consensus: Distributed is going to be huge. Over , people from around the world have already registered for next month's virtual (and free) cryptocurrency/blockchain conference organized by    ",0.3182,0.0,0.084,0.916
2020-04-16,419,94,"-&gt; $500 million was invested into the Grayscale funds in Q1, a quarterly record

-&gt; Grayscale's ten funds now hold 1.2% of ALL crypto in circulation and 1.7% of bitcoin in the world https://t.co/WQd9mtPtBo","-&gt; $ million was invested into the Grayscale funds in , a quarterly record  -&gt; Grayscale's ten funds now hold .% of ALL crypto in circulation and .% of b coin in the world ",0.0,0.0,0.0,1.0
2020-04-01,171,120,"To ease strains in the Treasury market resulting from the coronavirus and increase banking organizations’ ability to provide credit to households and businesses, @federalreserve announces a temporary change to its supplementary leverage ratio rule: https://t.co/PICcr9V0Ue","To ease strains in the Treasury market resulting from the coronavirus and increase banking organizations’ abil y to provide cred  to households and businesses,  announces a temporary change to  s supplementary leverage ratio rule: ",0.5267,0.061,0.184,0.754
2020-03-31,186,142,@federalreserve announces establishment of a temporary FIMA Repo Facility to help support the smooth functioning of financial markets: https://t.co/LzplIfjSGX, announces establishment of a temporary FIMA Repo Facil y to help support the smooth functioning of financial markets: ,0.6597,0.0,0.278,0.722
2020-03-30,3,0,"Today’s digital leaders are not only creating a digital divide—they’ve set the stage for a winner-take-all market, taking up to 69.8% of market share and a 77.1% of profits. https://t.co/PIOVjC5NBF #analytics #businessintelligence #digitaltransformation","Today’s dig al leaders are not only creating a dig al divide—they’ve set the stage for a winner-take-all market, taking up to .% of market share and a .% of prof s.       ",0.0803,0.061,0.071,0.869
2020-03-20,125,95,@federalreserve expands its program of support for flow of credit to the economy by taking steps to enhance liquidity and functioning of crucial state and municipal money markets: https://t.co/dgTNsvLkHL, expands  s program of support for flow of cred  to the economy by taking steps to enhance liquid y and functioning of crucial state and municipal money markets: ,0.4767,0.0,0.146,0.854
2020-03-17,98,96,@federalreserve  announces Primary Dealer Credit Facility (PDCF) to support smooth market functioning and facilitate the availability of credit to businesses and households: https://t.co/ii7G9k9m6J,  announces Primary Dealer Cred  Facil y (PDCF) to support smooth market functioning and facil ate the availabil y of cred  to businesses and households: ,0.4019,0.0,0.114,0.886
